session_id	original_session_id
ses-1911291mg+1+2+2	ses-1911291mg_1_2_2
ses-1911291mg+2+1+2	ses-1911291mg_2_1_2
ses-1911291mg+4+1+2	ses-1911291mg_4_1_2
ses-1911291mg+5+1+2	ses-1911291mg_5_1_2
ses-1911291oa+1+1+1	ses-1911291oa_1_1_1
ses-1911291tm+6+1+1	ses-1911291tm_6_1_1
ses-1911292lr+2+1+4	ses-1911292lr_2_1_4
ses-1911292lr+5+2+4	ses-1911292lr_5_2_4
ses-1911292lr+6+3+4	ses-1911292lr_6_3_4
ses-1911292mg+2+1+2	ses-1911292mg_2_1_2
ses-1911292oa+1+2+3	ses-1911292oa_1_2_3
ses-1911292oa+2+1+1	ses-1911292oa_2_1_1
ses-1911292oa+3+3+3	ses-1911292oa_3_3_3
