name	electrode_name	type	units	sampling_frequency	stream_id	recording_mode
Micropipette	Micropipette	IM	V	49999.99999999999	Vm_0,Vm_1,Vm_2,Vm_3,Vm_4,Vm_5,Vm_6,Vm_7,Vm_8	current-clamp
