session_id	original_session_id
ses-2202181pz+10+1+3	ses-2202181pz_10_1_3
ses-2202181pz+3+1+3	ses-2202181pz_3_1_3
ses-2202181pz+6+1+3	ses-2202181pz_6_1_3
ses-2202181pz+7+1+3	ses-2202181pz_7_1_3
ses-2202181pz+9+1+3	ses-2202181pz_9_1_3
ses-2202181si+10+1+1	ses-2202181si_10_1_1
ses-2202181si+12+1+1	ses-2202181si_12_1_1
ses-2202181si+13+1+1	ses-2202181si_13_1_1
ses-2202181si+2+2+1	ses-2202181si_2_2_1
ses-2202181si+4+1+1	ses-2202181si_4_1_1
ses-2202181si+5+1+1	ses-2202181si_5_1_1
ses-2202181si+6+5+1	ses-2202181si_6_5_1
ses-2202181si+7+1+1	ses-2202181si_7_1_1
ses-2202181sj+1+1+1	ses-2202181sj_1_1_1
ses-2202181sj+3+1+1	ses-2202181sj_3_1_1
ses-2202181sj+4+2+1	ses-2202181sj_4_2_1
ses-2202181tm+10+1+1	ses-2202181tm_10_1_1
ses-2202181tm+1+2+1	ses-2202181tm_1_2_1
ses-2202181tm+2+1+1	ses-2202181tm_2_1_1
ses-2202181tm+3+1+1	ses-2202181tm_3_1_1
ses-2202181tm+5+1+1	ses-2202181tm_5_1_1
ses-2202181tm+8+1+1	ses-2202181tm_8_1_1
ses-2202182sj+1+2+1	ses-2202182sj_1_2_1
