name	electrode_name	type	units	sampling_frequency	stream_id	recording_mode
Micropipette	Micropipette	IM	V	41666.666666666664	Vm_0,Vm_1,Vm_10,Vm_11,Vm_2,Vm_3,Vm_4,Vm_5,Vm_6,Vm_7,Vm_8,Vm_9	current-clamp
