session_id	original_session_id
ses-2308171si+2+2+1	ses-2308171si_2_2_1
ses-2308171si+3+1+1	ses-2308171si_3_1_1
ses-2308171si+4+10+1	ses-2308171si_4_10_1
ses-2308171si+6+10+1	ses-2308171si_6_10_1
ses-2308171si+7+2+1	ses-2308171si_7_2_1
ses-2308171si+8+2+1	ses-2308171si_8_2_1
ses-2308171si+9+11+1	ses-2308171si_9_11_1
ses-2308172si+2+2+1	ses-2308172si_2_2_1
ses-2308172si+3+2+1	ses-2308172si_3_2_1
ses-2308172si+4+1+1	ses-2308172si_4_1_1
ses-2308172si+5+9+1	ses-2308172si_5_9_1
ses-2308172si+6+11+1	ses-2308172si_6_11_1
ses-2308172si+7+2+1	ses-2308172si_7_2_1
