session_id	original_session_id
ses-2208121si+1+1+1	ses-2208121si_1_1_1
ses-2208121si+2+2+2	ses-2208121si_2_2_2
ses-2208121si+2+4+1	ses-2208121si_2_4_1
ses-2208121si+5+1+2	ses-2208121si_5_1_2
ses-2208121si+7+6+1	ses-2208121si_7_6_1
ses-2208121si+8+3+1	ses-2208121si_8_3_1
ses-2208122si+1+2+2	ses-2208122si_1_2_2
ses-2208122si+1+4+1	ses-2208122si_1_4_1
ses-2208122si+3+2+1	ses-2208122si_3_2_1
ses-2208122si+4+1+2	ses-2208122si_4_1_2
ses-2208122si+5+1+1	ses-2208122si_5_1_1
ses-2208122si+8+1+1	ses-2208122si_8_1_1
ses-2208123si+1+1+1	ses-2208123si_1_1_1
ses-2208123si+2+1+1	ses-2208123si_2_1_1
ses-2208123si+3+2+1	ses-2208123si_3_2_1
ses-2208123si+4+1+1	ses-2208123si_4_1_1
